cdfr,cne,cpe,dfr,doc_id,doc_rel,doc_score,kernel,ne,pe,query_id,top_feat
[[0.99017325]],[[0.07346367]],[[0.06426847]],0.9241423900879757,LA022790-0091,0,9.807556,0,2.285064377365945,2.472632358254244,401,15
[[1.23702674]],[[0.13274561]],[[0.29892026]],0.9644718952396993,LA022790-0091,0,9.807556,1,2.4502282735919265,2.5404869604655236,401,15
[[1.18568342]],[[0.11044521]],[[0.24975354]],0.9628275459190357,LA022790-0091,0,9.807556,2,2.659277728815188,2.76194604120602,401,15
[[1.24410011]],[[0.12057957]],[[0.29312728]],0.9677084257699998,LA022790-0091,0,9.807556,3,2.454745297122341,2.5366579764654986,401,15
[[1.22804506]],[[0.1405391]],[[0.30013895]],0.9592214342742149,LA022790-0091,0,9.807556,4,2.4274384335231245,2.530634060903592,401,15
[[1.23368357]],[[0.1190665]],[[0.28593237]],0.9624927642226457,LA022790-0091,0,9.807556,5,2.4995789084280493,2.596984622992804,401,15
[[1.254177]],[[0.15069906]],[[0.32282211]],0.9678535170309428,LA022790-0091,0,9.807556,6,2.3154487417454375,2.392354525763852,401,15
[[1.22634108]],[[0.14065606]],[[0.29926188]],0.9640140218006527,LA022790-0091,0,9.807556,7,2.4524138388523893,2.5439607551263617,401,15
[[1.23431885]],[[0.14922804]],[[0.31073566]],0.9587068058585413,LA022790-0091,0,9.807556,8,2.3631576848439275,2.464943057046176,401,15
[[1.20108796]],[[0.10501572]],[[0.25485534]],0.9655069652249894,LA022790-0091,0,9.807556,9,2.6379871450596264,2.732230051230033,401,15
[[1.2079995]],[[0.1381197]],[[0.28652264]],0.9582892506476122,LA022790-0091,0,9.807556,10,2.5159255267223966,2.6254343613080637,401,15
[[1.21300405]],[[0.12615791]],[[0.27960498]],0.962635641730255,LA022790-0091,0,9.807556,11,2.504271838190862,2.601474254256417,401,15
[[1.2309166]],[[0.14509315]],[[0.30547135]],0.9652282780445639,LA022790-0091,0,9.807556,12,2.386027371806539,2.4719824585333767,401,15
[[1.26360053]],[[0.15621317]],[[0.3322361]],0.9615201841931978,LA022790-0091,0,9.807556,13,2.327612079037583,2.4207625771170465,401,15
[[1.20634946]],[[0.1312421]],[[0.27984557]],0.9615147373754876,LA022790-0091,0,9.807556,14,2.5413628353832483,2.6430825619168887,401,15
[[1.22176833]],[[0.13366566]],[[0.29091767]],0.9641300489788778,LA022790-0091,0,9.807556,15,2.477984880278644,2.5701770035101683,401,15
[[1.19172885]],[[0.11801138]],[[0.25990831]],0.9642360013300897,LA022790-0091,0,9.807556,16,2.635102503486837,2.7328397818085146,401,15
[[1.22228291]],[[0.14462143]],[[0.30017956]],0.9585427693784899,LA022790-0091,0,9.807556,17,2.4162431285410393,2.520746288773018,401,15
[[1.21706396]],[[0.12454205]],[[0.28068041]],0.966513267337664,LA022790-0091,0,9.807556,18,2.5680587091898355,2.6570340997633206,401,15
[[1.2216948]],[[0.12673206]],[[0.28519959]],0.968432796745162,LA022790-0091,0,9.807556,19,2.4821361820555303,2.5630443231557463,401,15
[[1.24268713]],[[0.14273668]],[[0.31015354]],0.964092389458509,LA022790-0091,0,9.807556,20,2.3816652688069877,2.4703703657952025,401,15
[[1.2674054]],[[0.15666942]],[[0.33460077]],0.9601246549639499,LA022790-0091,0,9.807556,21,2.3192099551581276,2.4155300493196976,401,15
[[1.2390642]],[[0.14431142]],[[0.30940739]],0.9643840230639321,LA022790-0091,0,9.807556,22,2.3854957521899687,2.4735952640640404,401,15
[[1.21305201]],[[0.13341355]],[[0.28561476]],0.9639390084068578,LA022790-0091,0,9.807556,23,2.488480326426192,2.581574461374903,401,15
[[1.21758103]],[[0.13708924]],[[0.2912909]],0.9651579858981262,LA022790-0091,0,9.807556,24,2.4611888411448746,2.5500372758710785,401,15
[[1.22204993]],[[0.14084917]],[[0.2969593]],0.9578189308248688,LA022790-0091,0,9.807556,25,2.439943137979927,2.5473949819290587,401,15
[[1.1894613]],[[0.11474513]],[[0.25575143]],0.9644975943725623,LA022790-0091,0,9.807556,26,2.6478777708531727,2.7453440903351396,401,15
[[1.25513522]],[[0.13114604]],[[0.30776067]],0.9712314764564935,LA022790-0091,0,9.807556,27,2.3809107168057846,2.4514348788328606,401,15
[[1.28571877]],[[0.16009346]],[[0.34674164]],0.9597881722974845,LA022790-0091,0,9.807556,28,2.265180421736897,2.360083700880207,401,15
[[1.25419405]],[[0.1274424]],[[0.3042882]],0.970570883742952,LA022790-0091,0,9.807556,29,2.391032780418817,2.463532360663792,401,15
[[1.34474669]],[[0.12696635]],[[0.35078208]],0.9850124063625962,FBIS3-20090,1,9.290847,0,2.6136413401596745,2.6534095644654836,401,15
[[1.02283485]],[[0.05087858]],[[0.07206777]],0.9385043431404484,FBIS3-20090,1,9.290847,1,2.314808937433561,2.466487187142561,401,15
[[1.34616408]],[[0.15182486]],[[0.36993183]],0.9786098486445148,FBIS3-20090,1,9.290847,2,2.462605925062263,2.516432803607332,401,15
[[1.01611617]],[[0.05638872]],[[0.07135492]],0.9374167656964068,FBIS3-20090,1,9.290847,3,2.3906119229559026,2.5502124673222775,401,15
[[1.05495064]],[[0.04225261]],[[0.0921401]],0.9505121667552063,FBIS3-20090,1,9.290847,4,2.497047045371726,2.627054268958992,401,15
[[1.05861361]],[[0.08049711]],[[0.1314084]],0.9566550260376108,FBIS3-20090,1,9.290847,5,2.200538837638747,2.3002428019985475,401,15
[[0.99749183]],[[0.08922082]],[[0.08693069]],0.9307509208515202,FBIS3-20090,1,9.290847,6,2.3700738455174823,2.54641042240298,401,15
[[1.32502811]],[[0.1637401]],[[0.36887384]],0.968217667842945,FBIS3-20090,1,9.290847,7,2.426853934663882,2.5065168869212817,401,15
[[1.34650612]],[[0.1800925]],[[0.3910852]],0.9663896239071543,FBIS3-20090,1,9.290847,8,2.3363980923329057,2.417656434354861,401,15
[[1.0537144]],[[0.04400986]],[[0.09274265]],0.950495920750284,FBIS3-20090,1,9.290847,9,2.3790814388952732,2.502989636207297,401,15
[[1.31934687]],[[0.12874901]],[[0.33963462]],0.9791705519348822,FBIS3-20090,1,9.290847,10,2.619229187137773,2.6749468537039496,401,15
[[1.00787982]],[[0.0760325]],[[0.08325627]],0.9402651978572314,FBIS3-20090,1,9.290847,11,2.317066593294155,2.4642692280587584,401,15
[[1.38043922]],[[0.16890154]],[[0.39794636]],0.9940977570880756,FBIS3-20090,1,9.290847,12,2.4437412909255385,2.458250482411084,401,15
[[0.9932869]],[[0.10530372]],[[0.09925694]],0.9319256956205442,FBIS3-20090,1,9.290847,13,2.2616174247860927,2.426821618305248,401,15
[[1.00128773]],[[0.07896092]],[[0.08014544]],0.93038299138369,FBIS3-20090,1,9.290847,14,2.422212107795496,2.6034569959121017,401,15
[[1.37558152]],[[0.13227213]],[[0.36919197]],1.0007836860912445,FBIS3-20090,1,9.290847,15,2.62460699699143,2.622551739669482,401,15
[[1.32302364]],[[0.14663795]],[[0.35499108]],0.9820400277029123,FBIS3-20090,1,9.290847,16,2.5625158407942332,2.6093802375736237,401,15
[[1.36957046]],[[0.13790032]],[[0.3705328]],0.9900737174264047,FBIS3-20090,1,9.290847,17,2.457515462815462,2.4821540250593883,401,15
[[1.31599266]],[[0.1383358]],[[0.34523631]],0.972894467699869,FBIS3-20090,1,9.290847,18,2.517263627436825,2.5873963836881257,401,15
[[0.99887864]],[[0.08619326]],[[0.0851674]],0.9321115570560318,FBIS3-20090,1,9.290847,19,2.3957035019500807,2.570189677206275,401,15
[[1.34547345]],[[0.15949854]],[[0.37531174]],0.9792410037000047,FBIS3-20090,1,9.290847,20,2.519197502162047,2.5726021404775814,401,15
[[1.33989317]],[[0.14279837]],[[0.36024629]],0.9781402375529952,FBIS3-20090,1,9.290847,21,2.5929090036597593,2.6508560880251864,401,15
[[1.32350067]],[[0.15009944]],[[0.35783897]],0.9761049780414452,FBIS3-20090,1,9.290847,22,2.5534762293385076,2.6159852544365236,401,15
[[1.03237745]],[[0.06628125]],[[0.09556456]],0.9411575655294244,FBIS3-20090,1,9.290847,23,2.3899771710809414,2.5394017522841885,401,15
[[1.34992372]],[[0.14601449]],[[0.3673824]],0.977999492884192,FBIS3-20090,1,9.290847,24,2.489520998659409,2.54552381343024,401,15
[[0.99188849]],[[0.10838206]],[[0.10109055]],0.9311298807839371,FBIS3-20090,1,9.290847,25,2.2346500087757892,2.3999337309360023,401,15
[[1.38471126]],[[0.1668094]],[[0.3982929]],0.9919406788321312,FBIS3-20090,1,9.290847,26,2.4504034327512882,2.4703124743672062,401,15
[[1.05384235]],[[0.02943658]],[[0.07902408]],0.9599918379605095,FBIS3-20090,1,9.290847,27,2.489578226976457,2.593332701937898,401,15
[[1.33980076]],[[0.14686168]],[[0.36323493]],0.9730871805152497,FBIS3-20090,1,9.290847,28,2.428071093974414,2.495224623849993,401,15
[[1.32477028]],[[0.16998678]],[[0.3734663]],0.9692414689148616,FBIS3-20090,1,9.290847,29,2.446992017474586,2.5246464332713465,401,15
[[0.97168926]],[[0.26514009]],[[0.24372952]],0.9478803380122662,FT941-4506,0,9.233107,0,2.246491359501176,2.3700157809076794,401,15
[[0.94044489]],[[0.32546562]],[[0.2827497]],0.9680485237316184,FT941-4506,0,9.233107,1,2.0345296821845515,2.1016815090444827,401,15
[[0.83711952]],[[0.36406771]],[[0.24033274]],0.9167087613529613,FT941-4506,0,9.233107,2,2.2330261047426037,2.4359166170146587,401,15
[[0.835641]],[[0.41259608]],[[0.29706187]],0.942202330648478,FT941-4506,0,9.233107,3,2.0402073640257554,2.165360133021075,401,15
[[0.87540584]],[[0.38816737]],[[0.30108687]],0.9477603040085686,FT941-4506,0,9.233107,4,2.03291616335224,2.144968674836861,401,15
[[0.89285259]],[[0.36871672]],[[0.29295912]],0.965331226191452,FT941-4506,0,9.233107,5,2.2310331615330843,2.3111581817727385,401,15
[[1.01692366]],[[0.31202003]],[[0.32346941]],0.9769626832887248,FT941-4506,0,9.233107,6,2.1114072108541535,2.161195352668514,401,15
[[1.01497148]],[[0.29023987]],[[0.30070929]],0.9704509883095069,FT941-4506,0,9.233107,7,2.109994421378966,2.174241096971322,401,15
[[0.83187654]],[[0.340903]],[[0.20769854]],0.9051626985392464,FT941-4506,0,9.233107,8,2.228746750905951,2.4622609333136545,401,15
[[0.93781523]],[[0.34442668]],[[0.30095684]],0.9770815889614859,FT941-4506,0,9.233107,9,2.166924916004284,2.2177522742061395,401,15
[[0.89214473]],[[0.31816492]],[[0.2357349]],0.9173757126222433,FT941-4506,0,9.233107,10,2.183996843043459,2.3807005275959217,401,15
[[0.98999506]],[[0.26677078]],[[0.25936072]],0.9495846789788784,FT941-4506,0,9.233107,11,2.147323396323993,2.261329025056601,401,15
[[0.85571441]],[[0.33793245]],[[0.22629847]],0.9143673632635513,FT941-4506,0,9.233107,12,2.2340247242439206,2.443246351521407,401,15
[[0.88350535]],[[0.38304308]],[[0.30169419]],0.9625364371215145,FT941-4506,0,9.233107,13,2.2231709609305823,2.3097005736001246,401,15
[[0.81660288]],[[0.35548285]],[[0.21073368]],0.9021203267263449,FT941-4506,0,9.233107,14,2.3229873109122927,2.5750304500310444,401,15
[[0.88423699]],[[0.35795236]],[[0.27389643]],0.9501201922863021,FT941-4506,0,9.233107,15,2.0776974658415064,2.186773297430804,401,15
[[0.81591375]],[[0.43026903]],[[0.30172648]],0.9381045550112282,FT941-4506,0,9.233107,16,2.202819703540608,2.348160119011726,401,15
[[0.90080272]],[[0.36914155]],[[0.29967079]],0.9572528769002043,FT941-4506,0,9.233107,17,2.0680219677799303,2.1603716402259776,401,15
[[1.00917649]],[[0.32779547]],[[0.33390785]],0.9839781139361397,FT941-4506,0,9.233107,18,2.1619305061577454,2.197132716203945,401,15
[[0.85343191]],[[0.32431328]],[[0.20827108]],0.9174525593675281,FT941-4506,0,9.233107,19,2.332904654902929,2.5428068526084693,401,15
[[0.94150241]],[[0.34268108]],[[0.30184042]],0.9818184780750172,FT941-4506,0,9.233107,20,2.191559768286176,2.2321435349057737,401,15
[[0.84723199]],[[0.3833548]],[[0.27216488]],0.9439813015479537,FT941-4506,0,9.233107,21,2.095612397033428,2.2199723591950535,401,15
[[0.90531105]],[[0.34749519]],[[0.27924793]],0.9546511480319746,FT941-4506,0,9.233107,22,2.112340520527966,2.212683161679094,401,15
[[0.82348082]],[[0.39906513]],[[0.27025031]],0.9375434442828389,FT941-4506,0,9.233107,23,2.0759457593358706,2.2142395341730934,401,15
[[0.78579944]],[[0.30340913]],[[0.11352588]],0.8757652038602798,FT941-4506,0,9.233107,24,2.103555016935546,2.4019623155422245,401,15
[[0.90721376]],[[0.27147038]],[[0.19695924]],0.9294996461697039,FT941-4506,0,9.233107,25,2.0847786631693523,2.2429042030950086,401,15
[[0.92024287]],[[0.33927429]],[[0.28200942]],0.9583922511540589,FT941-4506,0,9.233107,26,2.0779588733327325,2.168171613272681,401,15
[[0.94365391]],[[0.36070331]],[[0.32253055]],0.9605285966004137,FT941-4506,0,9.233107,27,1.9598021953120515,2.0403371666896266,401,15
[[0.83711286]],[[0.3179445]],[[0.18522874]],0.9046134252548653,FT941-4506,0,9.233107,28,2.1271073806590346,2.3513993063498306,401,15
[[0.88253893]],[[0.38298587]],[[0.30086469]],0.9623204141518094,FT941-4506,0,9.233107,29,2.208088511172497,2.294546056282833,401,15
[[1.21828941]],[[0.16275209]],[[0.31276763]],0.9792978876892906,FBIS4-18372,0,9.083562,0,2.0840665476796154,2.128123193032806,401,15
[[0.9706203]],[[0.07454609]],[[0.04653353]],0.9181196114217588,FBIS4-18372,0,9.083562,1,2.0284490571812714,2.2093516268976177,401,15
[[0.95017506]],[[0.14072588]],[[0.09566757]],0.9262539369683384,FBIS4-18372,0,9.083562,2,2.0050442911276147,2.164680992007651,401,15
[[1.13497355]],[[0.19808645]],[[0.29345178]],0.9613915576098814,FBIS4-18372,0,9.083562,3,2.076931121010576,2.160338422540386,401,15
[[0.98942982]],[[0.11613697]],[[0.10669457]],0.9272807680218542,FBIS4-18372,0,9.083562,4,2.225563772227625,2.4000969813871658,401,15
[[1.12163525]],[[0.17626309]],[[0.26559288]],0.9627761116571797,FBIS4-18372,0,9.083562,5,2.008647396487623,2.086307888373171,401,15
[[0.94232089]],[[0.12549461]],[[0.07196646]],0.9119283669010014,FBIS4-18372,0,9.083562,6,2.077660693007695,2.2783156752412386,401,15
[[1.00057818]],[[0.29838212]],[[0.29878755]],0.959212384299932,FBIS4-18372,0,9.083562,7,2.2312022902553994,2.326077443092868,401,15
[[1.40521452]],[[0.17059701]],[[0.40976771]],1.0261150550140112,FBIS4-18372,0,9.083562,8,2.2050800347840154,2.148959830585378,401,15
[[1.59904459]],[[0.22445444]],[[0.51499441]],1.0271232134653177,FBIS4-18372,0,9.083562,9,1.9948549885452453,1.9421769096377304,401,15
[[0.93314872]],[[0.15785219]],[[0.09752026]],0.9200944645044207,FBIS4-18372,0,9.083562,10,1.994187350380237,2.1673724028481596,401,15
[[1.11281434]],[[0.15680866]],[[0.2422893]],0.9597542090204737,FBIS4-18372,0,9.083562,11,2.1148664500683316,2.203550065413901,401,15
[[0.93527231]],[[0.12793268]],[[0.06757923]],0.9098606813755472,FBIS4-18372,0,9.083562,12,2.109163133767103,2.3181165830557973,401,15
[[0.88488321]],[[0.26655965]],[[0.17114446]],0.9078615081627074,FBIS4-18372,0,9.083562,13,2.2550347489529328,2.4838973000591014,401,15
[[1.12096153]],[[0.20033885]],[[0.28662927]],0.9600703590604424,FBIS4-18372,0,9.083562,14,2.0868147190780566,2.17360602729188,401,15
[[0.89314244]],[[0.22159356]],[[0.12846327]],0.9079818397517424,FBIS4-18372,0,9.083562,15,2.035302743274079,2.2415676769819153,401,15
[[1.05973289]],[[0.04373601]],[[0.09763678]],0.9466862378237536,FBIS4-18372,0,9.083562,16,2.1400552819308505,2.2605750421073183,401,15
[[1.21692406]],[[0.18448648]],[[0.32985669]],0.9933603244243262,FBIS4-18372,0,9.083562,17,2.2504410032356903,2.2654830758817246,401,15
[[1.09436995]],[[0.18043402]],[[0.25110701]],0.9628219131672988,FBIS4-18372,0,9.083562,18,2.077426164552554,2.1576432112130197,401,15
[[1.26752987]],[[0.16153845]],[[0.33850746]],0.9927291060772641,FBIS4-18372,0,9.083562,19,2.073590919676761,2.088778204429289,401,15
[[1.12514027]],[[0.17094627]],[[0.26315522]],0.9718773400969073,FBIS4-18372,0,9.083562,20,2.211107239037414,2.2750887872506023,401,15
[[0.95557893]],[[0.0974643]],[[0.055509]],0.9163767911673475,FBIS4-18372,0,9.083562,21,2.266042611392681,2.4728284623031875,401,15
[[1.01417465]],[[0.2457723]],[[0.25631379]],0.9336628441058189,FBIS4-18372,0,9.083562,22,2.0300338686926707,2.174268668297345,401,15
[[0.94168913]],[[0.11501725]],[[0.06021773]],0.9196441297984079,FBIS4-18372,0,9.083562,23,1.994390222202749,2.168654327886519,401,15
[[0.9249189]],[[0.13575915]],[[0.06560365]],0.9122105770550223,FBIS4-18372,0,9.083562,24,1.9773184879430592,2.1676118844473695,401,15
[[0.97224962]],[[0.20114884]],[[0.17834768]],0.9409603803598308,FBIS4-18372,0,9.083562,25,2.288203136605622,2.4317741579412675,401,15
[[0.93863973]],[[0.15008859]],[[0.09452862]],0.9218855565043264,FBIS4-18372,0,9.083562,26,2.0660573667556354,2.2411213107512653,401,15
