doc_id,doc_rel,doc_score,escore,intercept,kernel,local_pred,query_id,term_vector,top_feat
LA022790-0091,0,9.807556,1.0,9.807556,1,[9.807556],401,"[('accid', 0.0, 0.09603238920685246), ('american', 0.0, 0.19329823023068576), ('author', 0.0, 0.057609366296126625), ('carri', 0.0, 0.06522108212403958), ('center', 0.0, 0.06933269185033786), ('citi', 0.0, 0.058639505811145715), ('column', 0.0, 0.046114271709345254), ('desk', 0.0, 0.049649617886647214), ('determin', 0.0, 0.06420907875567212), ('diplomat', 0.0, 0.0889016445121524), ('edit', 0.0, 0.04756226014418656), ('embank', 0.0, 0.16301007656109565), ('februari', 0.0, 0.06638232973298923), ('foot', 0.0, 0.08937278058895987), ('foreign', 0.0, 0.05395483441443966)]",15
LA022790-0091,0,9.807556,0.0,9.807556,5,[9.807556],401,"[('minor', 1.5327110101227467e-19, 0.08266578073626586), ('germani', 2.326868998803995e-23, 0.37132389869779475), ('foot', -1.0182357613434454e-18, 0.08937278058895987), ('spokesman', -1.2453842757270542e-18, 0.08070446170415614), ('personnel', -1.3192661492635543e-18, 0.08544066693668544), ('tour', -1.4435981255642388e-18, 0.09349250583054067), ('recreat', -1.6112148509445457e-18, 0.10434836929750686), ('polic', -1.7099734774613453e-18, 0.15005282152861915), ('tourism', -1.75625420897817e-18, 0.11374165583684615), ('twenti', -1.84155504207549e-18, 0.11923405506988115), ('embank', -2.819003186256966e-18, 0.16301007656109565), ('american', -2.9846658011507562e-18, 0.19329823023068576), ('hurt', -3.0587729220478414e-18, 0.19809770652568576), ('oberwesel', -3.5007274163432884e-18, 0.2643921156794908), ('youth', -4.5338812235467295e-18, 0.29363013787905745)]",15
LA022790-0091,0,9.807556,2.2798209890484422e-05,9.80766665464488,10,[9.80764581],401,"[('germani', 2.3928417592864697e-06, 0.37132389869779475), ('minor', 2.1580599237202496e-06, 0.08266578073626586), ('page', -2.4994854557511673e-06, 0.027829669463398092), ('report', -3.241211930348425e-06, 0.036082221690280906), ('part', -3.4588180871266745e-06, 0.03638909352485184), ('edit', -4.271599915421348e-06, 0.04756226014418656), ('home', -4.418850384457146e-06, 0.04917584874868581), ('wire', -6.7364062035482405e-06, 0.07500260647273012), ('immedi', -7.535081678109906e-06, 0.08378348573654067), ('injuri', -8.734818393434492e-06, 0.09726128906157026), ('tourism', -1.0476345979332392e-05, 0.11374165583684615), ('west', -1.3153281710743723e-05, 0.3264367016899173), ('road', -1.395320485169747e-05, 0.15519597387439676), ('hurt', -1.782233801111191e-05, 0.19809770652568576), ('youth', -2.7291076999018357e-05, 0.29363013787905745)]",15
LA022790-0091,0,9.807556,0.06579455644887167,9.496526618348966,20,[9.60199709],401,"[('germani', 0.19238135539157192, 0.37132389869779475), ('minor', 0.03446207219449621, 0.08266578073626586), ('west', 0.03334065012044461, 0.3264367016899173), ('hurt', 0.03212733291648302, 0.19809770652568576), ('injur', 0.028163713305286876, 0.10009418051755066), ('injuri', 0.019992924854411558, 0.09726128906157026), ('la022790', 0.01758933725226718, 0.17716630438649636), ('wire', 0.013987177033528506, 0.07500260647273012), ('center', 0.011767542288944687, 0.06933269185033786), ('youth', 0.009911522887806853, 0.29363013787905745), ('home', 0.009798144603827339, 0.04917584874868581), ('report', 0.006816246976837677, 0.036082221690280906), ('part', 0.006814488554784872, 0.03638909352485184), ('time', 0.004878299934048946, 0.02709728719254022), ('foreign', 0.0032409770592104, 0.05395483441443966)]",15
LA022790-0091,0,9.807556,0.2463280417708843,8.835578506748512,50,[9.25276246],401,"[('germani', 1.5501436158701936, 0.37132389869779475), ('minor', 0.858213105988868, 0.08266578073626586), ('injur', 0.18000907996703322, 0.10009418051755066), ('author', 0.08390579225513908, 0.057609366296126625), ('foreign', 0.07032597388368717, 0.05395483441443966), ('injuri', 0.05395993501081198, 0.09726128906157026), ('home', 0.04449415291127417, 0.04917584874868581), ('time', 0.024998336876619495, 0.02709728719254022), ('part', 0.020677069164131465, 0.03638909352485184), ('hurt', 0.0021587072278832736, 0.19809770652568576), ('report', -0.005788516956942263, 0.036082221690280906), ('la022790', -0.06821869685583687, 0.17716630438649636), ('american', -0.22632200373584885, 0.19329823023068576), ('youth', -0.33661048977491964, 0.29363013787905745), ('west', -0.3382722299016619, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.26809177523041006,8.814833931650554,100,[9.2193501],401,"[('germani', 1.8288589686910302, 0.37132389869779475), ('minor', 1.5830340063754524, 0.08266578073626586), ('injur', 0.21581851837847899, 0.10009418051755066), ('foreign', 0.19171939126670898, 0.05395483441443966), ('leav', 0.09783816274474928, 0.06858435224990214), ('home', 0.06864599513065119, 0.04917584874868581), ('injuri', 0.05720966432786362, 0.09726128906157026), ('time', 0.04423860171162912, 0.02709728719254022), ('part', 0.023058896727406703, 0.03638909352485184), ('report', -0.033017204705112733, 0.036082221690280906), ('hurt', -0.052845732514638415, 0.19809770652568576), ('la022790', -0.16815032337978703, 0.17716630438649636), ('american', -0.3883163146543904, 0.19329823023068576), ('youth', -0.527652542109192, 0.29363013787905745), ('west', -0.5625407035452328, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.27526933111646257,8.802804807957617,200,[9.23301932],401,"[('germani', 1.8956619396038012, 0.37132389869779475), ('minor', 1.8479624036006113, 0.08266578073626586), ('foreign', 0.2426257528289879, 0.05395483441443966), ('injur', 0.22048730946817263, 0.10009418051755066), ('leav', 0.0851284827488461, 0.06858435224990214), ('home', 0.07662490363819319, 0.04917584874868581), ('injuri', 0.05588017775993365, 0.09726128906157026), ('time', 0.05000554964554711, 0.02709728719254022), ('part', 0.023547744052724834, 0.03638909352485184), ('word', -0.010172294042107228, 0.04404223970901656), ('report', -0.04432001742474251, 0.036082221690280906), ('hurt', -0.08405918707847511, 0.19809770652568576), ('american', -0.4353397304910134, 0.19329823023068576), ('youth', -0.5840749887269432, 0.29363013787905745), ('west', -0.6265091305716306, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.2779105614756211,8.800937242376891,500,[9.23075676],401,"[('minor', 1.9298098148947949, 0.08266578073626586), ('germani', 1.914441696616559, 0.37132389869779475), ('foreign', 0.25958659898243475, 0.05395483441443966), ('injur', 0.22116276694292128, 0.10009418051755066), ('leav', 0.0800548920503953, 0.06858435224990214), ('home', 0.07937724744291365, 0.04917584874868581), ('injuri', 0.05610023714524119, 0.09726128906157026), ('time', 0.05223826949049008, 0.02709728719254022), ('part', 0.023828047028991207, 0.03638909352485184), ('word', -0.010617875814283848, 0.04404223970901656), ('report', -0.04790130616792392, 0.036082221690280906), ('hurt', -0.09122506360044418, 0.19809770652568576), ('american', -0.4500909342392234, 0.19329823023068576), ('youth', -0.6002188516845466, 0.29363013787905745), ('west', -0.6443884421573881, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.27830024788006835,8.800665371127252,1000,[9.23042898],401,"[('minor', 1.9417866823523744, 0.08266578073626586), ('germani', 1.9171164858539527, 0.37132389869779475), ('foreign', 0.26210000279146506, 0.05395483441443966), ('injur', 0.221233666128653, 0.10009418051755066), ('home', 0.07977975324189, 0.04917584874868581), ('leav', 0.0792892422687403, 0.06858435224990214), ('injuri', 0.05613211829068419, 0.09726128906157026), ('time', 0.052566136001475625, 0.02709728719254022), ('part', 0.023868998978940507, 0.03638909352485184), ('word', -0.010680191378573841, 0.04404223970901656), ('report', -0.048430632766766825, 0.036082221690280906), ('hurt', -0.09227701804528828, 0.19809770652568576), ('american', -0.45222699024411944, 0.19329823023068576), ('youth', -0.6025426872020389, 0.29363013787905745), ('west', -0.6469530871655181, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.27842561189684445,8.800578092481068,5000,[9.23032385],401,"[('minor', 1.9456344898299514, 0.08266578073626586), ('germani', 1.9179719902555383, 0.37132389869779475), ('foreign', 0.26290918383508444, 0.05395483441443966), ('injur', 0.22125494945522023, 0.10009418051755066), ('home', 0.07990904856924766, 0.04917584874868581), ('leav', 0.07904202029322241, 0.06858435224990214), ('injuri', 0.05614234325846732, 0.09726128906157026), ('time', 0.05267153056684653, 0.02709728719254022), ('part', 0.023882150625899157, 0.03638909352485184), ('word', -0.010700058335879243, 0.04404223970901656), ('report', -0.048600975134777326, 0.036082221690280906), ('hurt', -0.09261515964580068, 0.19809770652568576), ('american', -0.45291205100140236, 0.19329823023068576), ('youth', -0.6032872304123469, 0.29363013787905745), ('west', -0.6477743026933293, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.2784295347267993,8.80057536282231,10000,[9.23032056],401,"[('minor', 1.9457548528838735, 0.08266578073626586), ('germani', 1.9179987214184033, 0.37132389869779475), ('foreign', 0.2629345091091346, 0.05395483441443966), ('injur', 0.2212556035198589, 0.10009418051755066), ('home', 0.07991309290525546, 0.04917584874868581), ('leav', 0.07903427723683805, 0.06858435224990214), ('injuri', 0.05614266296782953, 0.09726128906157026), ('time', 0.05267482788459208, 0.02709728719254022), ('part', 0.023882561980924116, 0.03638909352485184), ('word', -0.010700678595768311, 0.04404223970901656), ('report', -0.04860630584568549, 0.036082221690280906), ('hurt', -0.09262573844618137, 0.19809770652568576), ('american', -0.4529334710536339, 0.19329823023068576), ('youth', -0.603310504527664, 0.29363013787905745), ('west', -0.6477999697833152, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.27843051548360576,8.80057468038674,20000,[9.23031974],401,"[('minor', 1.945784944775487, 0.08266578073626586), ('germani', 1.9180054041773882, 0.37132389869779475), ('foreign', 0.2629408407913194, 0.05395483441443966), ('injur', 0.22125576693131968, 0.10009418051755066), ('home', 0.07991410402578644, 0.04917584874868581), ('leav', 0.07903234130808483, 0.06858435224990214), ('injuri', 0.05614274289686479, 0.09726128906157026), ('time', 0.052675652249443095, 0.02709728719254022), ('part', 0.023882664823143634, 0.03638909352485184), ('word', -0.01070083365521416, 0.04404223970901656), ('report', -0.04860763859461607, 0.036082221690280906), ('hurt', -0.09262838325880406, 0.19809770652568576), ('american', -0.45293882617942977, 0.19329823023068576), ('youth', -0.6033163231240709, 0.29363013787905745), ('west', -0.647806386594614, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.2784307900990467,8.800574489303285,50000,[9.23031951],401,"[('minor', 1.9457933705860053, 0.08266578073626586), ('germani', 1.91800727534763, 0.37132389869779475), ('foreign', 0.2629426136884004, 0.05395483441443966), ('injur', 0.22125581267902317, 0.10009418051755066), ('home', 0.07991438714215343, 0.04917584874868581), ('leav', 0.07903179923623065, 0.06858435224990214), ('injuri', 0.056142765277116105, 0.09726128906157026), ('time', 0.05267588307413999, 0.02709728719254022), ('part', 0.023882693619213323, 0.03638909352485184), ('word', -0.010700877071462885, 0.04404223970901656), ('report', -0.04860801176942062, 0.036082221690280906), ('hurt', -0.09262912381440455, 0.19809770652568576), ('american', -0.4529403256227338, 0.19329823023068576), ('youth', -0.6033179523359091, 0.29363013787905745), ('west', -0.6478081833045584, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.2784308293299502,8.800574462005596,100000,[9.23031948],401,"[('minor', 1.9457945742761094, 0.08266578073626586), ('germani', 1.9180075426575836, 0.37132389869779475), ('foreign', 0.2629428669603428, 0.05395483441443966), ('injur', 0.22125581921414159, 0.10009418051755066), ('home', 0.0799144275874422, 0.04917584874868581), ('leav', 0.07903172179697283, 0.06858435224990214), ('injuri', 0.05614276847429926, 0.09726128906157026), ('time', 0.05267591604918732, 0.02709728719254022), ('part', 0.023882697732946438, 0.03638909352485184), ('word', -0.010700883273769982, 0.04404223970901656), ('report', -0.048608065080289316, 0.036082221690280906), ('hurt', -0.09262922960835002, 0.19809770652568576), ('american', -0.45294053982920895, 0.19329823023068576), ('youth', -0.6033181850806298, 0.29363013787905745), ('west', -0.6478084399775069, 0.3264367016899173)]",15
FBIS3-20090,1,9.290847,0.0,9.290847,1,[9.290847],401,"[('semit', 1.8388453354642523e-152, 0.29898349547227543), ('au2503143794', 1.5948260469144178e-152, 0.2593076519164237), ('israel', 1.451035902731386e-152, 0.23592837194481509), ('bubi', 1.2647604440175337e-152, 0.20539687536052878), ('ilan', 5.904499324200143e-153, 0.09588896596945201), ('foreign', 4.88768149480835e-153, 0.07937586216739682), ('outrag', 3.5857957370308286e-153, 0.058233260183857084), ('close', 3.3806878154142965e-153, 0.05490231111670363), ('embassi', 3.2108458217957873e-153, 0.052144080104715954), ('instig', -5.028646066606932e-156, 0.0687143038855563), ('minor', -5.933302935668647e-156, 0.08107605418364536), ('joachim', -6.063168379485342e-156, 0.08285061008844663), ('natur', -7.438353154405502e-156, 0.10164192354956966), ('cologn', -1.0794149496170166e-155, 0.14749744938132622), ('concern', -1.1003992906466634e-155, 0.15036487008910782)]",15
FBIS3-20090,1,9.290847,4.6072553439024944e-08,9.290845937581354,5,[9.290846],401,"[('attack', 1.861414679934083e-07, 0.18609595218460567), ('ignatz', 1.029670284950568e-07, 0.10299431901359855), ('occur', 8.010399927150272e-08, 0.08000117348260205), ('exist', 6.384297416347512e-08, 0.06375105215419377), ('regularli', 5.452250044103453e-08, 0.054451503825173435), ('caus', 3.828588177316038e-08, 0.03827263256209628), ('publish', 3.353319769277402e-08, 0.033484916124598724), ('institut', 3.194967934437483e-08, 0.03192524197618339), ('central', 3.0247560471995894e-08, 0.03095893121765748), ('chairman', 2.998087578962131e-08, 0.029940923756704957), ('languag', 2.8750754271909112e-08, 0.02872876366723509), ('govern', 2.120946827546516e-08, 0.021204282079647335), ('report', 1.7719679448711945e-08, 0.01769416640581083), ('countri', 1.764532941773084e-08, 0.017619923425046716), ('natur', -4.976429771139222e-08, 0.10164192354956966)]",15
FBIS3-20090,1,9.290847,0.015938263104892547,9.163030238139921,10,[9.18498442],401,"[('semit', 0.02242939175045559, 0.29898349547227543), ('deutschlandfunk', 0.018213824339064755, 0.18885454333700738), ('israel', 0.0176430327772377, 0.23592837194481509), ('event', 0.014940929480809478, 0.1456874164290516), ('anti', 0.014131645553709993, 0.16604783676310658), ('weimar', 0.008952097467205333, 0.08716497396016762), ('outrag', 0.007511777023154469, 0.058233260183857084), ('confirm', 0.007247179502004102, 0.07760439113356916), ('sphere', 0.005547102999158109, 0.05353593658471084), ('neighbor', 0.005072500873597933, 0.047915759756742476), ('bonn', 0.004645024013448604, 0.053466044329930656), ('reaction', 0.0045690047081640974, 0.04517307395726636), ('interview', 0.0038410613964660477, 0.03782087639994882), ('signific', 0.0036373131807572, 0.03472086110194818), ('todai', 0.002839896286042676, 0.0268262523208909)]",15
FBIS3-20090,1,9.290847,0.022511520200097057,8.164086326439524,20,[8.228688],401,"[('attack', 0.16564452428453655, 0.18609595218460567), ('natur', 0.07123039591506615, 0.10164192354956966), ('ignatz', 0.06902239761148346, 0.10299431901359855), ('occur', 0.06757758717680061, 0.08000117348260205), ('exist', 0.06610849388392723, 0.06375105215419377), ('regularli', 0.044699819824620256, 0.054451503825173435), ('caus', 0.04277263026338642, 0.03827263256209628), ('publish', 0.035589063245713495, 0.033484916124598724), ('institut', 0.03142228551515401, 0.03192524197618339), ('languag', 0.028267140164101773, 0.02872876366723509), ('central', 0.027700997148774918, 0.03095893121765748), ('chairman', 0.02684174388261044, 0.029940923756704957), ('countri', 0.019487519502136424, 0.017619923425046716), ('report', 0.018791795871022664, 0.01769416640581083), ('govern', 0.018446493573254338, 0.021204282079647335)]",15
FBIS3-20090,1,9.290847,0.004931622110098677,8.06493622003572,50,[8.10531521],401,"[('attack', 0.18295600729228356, 0.18609595218460567), ('occur', 0.110378560635002, 0.08000117348260205), ('caus', 0.08770935879373024, 0.03827263256209628), ('regularli', 0.05258992765775646, 0.054451503825173435), ('publish', 0.046303058419533506, 0.033484916124598724), ('countri', 0.043447644126826675, 0.017619923425046716), ('institut', 0.032216787436931335, 0.03192524197618339), ('report', 0.021521361400081786, 0.01769416640581083), ('languag', 0.020709169236132936, 0.02872876366723509), ('central', 0.017621960464206967, 0.03095893121765748), ('exist', 0.011775335257831613, 0.06375105215419377), ('govern', 0.011564907433919976, 0.021204282079647335), ('chairman', 0.007172318839129522, 0.029940923756704957), ('natur', -0.06030356475086676, 0.10164192354956966), ('ignatz', -0.08414437049935303, 0.10299431901359855)]",15
