doc_id,doc_rel,doc_score,escore,intercept,kernel,local_pred,query_id,term_vector,top_feat
LA022790-0091,0,9.807556,1.0,9.807556,1,[9.807556],401,"[('accid', 0.0, 0.09603238920685246), ('american', 0.0, 0.19329823023068576), ('author', 0.0, 0.057609366296126625), ('carri', 0.0, 0.06522108212403958), ('center', 0.0, 0.06933269185033786), ('citi', 0.0, 0.058639505811145715), ('column', 0.0, 0.046114271709345254), ('desk', 0.0, 0.049649617886647214), ('determin', 0.0, 0.06420907875567212), ('diplomat', 0.0, 0.0889016445121524)]",10
LA022790-0091,0,9.807556,0.0,9.807555999999998,5,[9.807556],401,"[('germani', 3.6929522517234567e-16, 0.37132389869779475), ('twenti', 1.1857983605021134e-16, 0.11923405506988115), ('passeng', 9.886997452168575e-17, 0.09941504355358718), ('foot', 8.888300982147071e-17, 0.08937278058895987), ('personnel', 8.497221608991703e-17, 0.08544066693668544), ('minor', 8.221424234584358e-17, 0.08266578073626586), ('wire', 7.459138503386373e-17, 0.07500260647273012), ('edit', 4.7301487588264405e-17, 0.04756226014418656), ('youth', -5.6182375346553254e-21, 0.29363013787905745), ('west', -6.3358618939681694e-21, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,1.6562357584293252e-05,9.807253493060633,10,[9.80726789],401,"[('road', 4.471274470556482e-05, 0.15519597387439676), ('injuri', 2.8021670328994916e-05, 0.09726128906157026), ('tour', 2.6932973420080553e-05, 0.09349250583054067), ('minor', 2.5270789659452692e-05, 0.08266578073626586), ('carri', 1.8790325341810087e-05, 0.06522108212403958), ('home', 1.4165195634006295e-05, 0.04917584874868581), ('report', 1.0395527049623182e-05, 0.036082221690280906), ('page', 8.017771376371616e-06, 0.027829669463398092), ('injur', 1.3523404555020672e-06, 0.10009418051755066), ('west', -7.743019201891893e-06, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.08703461277339397,9.297447683838689,20,[9.40166898],401,"[('germani', 0.24122343801572588, 0.37132389869779475), ('road', 0.06145798709255412, 0.15519597387439676), ('minor', 0.043528793027489084, 0.08266578073626586), ('injuri', 0.039477095107253855, 0.09726128906157026), ('personnel', 0.0313349758596954, 0.08544066693668544), ('home', 0.019327684684738437, 0.04917584874868581), ('edit', 0.018808160191921754, 0.04756226014418656), ('part', 0.01790849476618451, 0.03638909352485184), ('page', 0.010916568095748872, 0.027829669463398092), ('west', -0.023908081205747108, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.2448935610705555,8.769461435018641,50,[9.18029927],401,"[('germani', 1.4073685147647728, 0.37132389869779475), ('minor', 0.8215314972285738, 0.08266578073626586), ('embank', 0.24215307583435547, 0.16301007656109565), ('twenti', 0.06795988363762362, 0.11923405506988115), ('injuri', 0.06100779790986926, 0.09726128906157026), ('part', 0.060810703563032906, 0.03638909352485184), ('foreign', 0.01232678445349018, 0.05395483441443966), ('passeng', -0.006371615085076278, 0.09941504355358718), ('personnel', -0.0473204025520309, 0.08544066693668544), ('west', -0.7087925585989368, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.2726191440350464,8.734726172206381,100,[9.25969864],401,"[('germani', 1.6654774348793633, 0.37132389869779475), ('minor', 1.5174829246916344, 0.08266578073626586), ('embank', 0.40899151976475406, 0.16301007656109565), ('tuesdai', 0.23692912647854053, 0.0662068552004013), ('word', 0.07539710570995958, 0.04404223970901656), ('foreign', 0.06906444047520088, 0.05395483441443966), ('part', 0.06785393144299312, 0.03638909352485184), ('twenti', 0.05045462746542268, 0.11923405506988115), ('personnel', -0.14206463264133884, 0.08544066693668544), ('west', -0.933268408198468, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.28095000472382237,8.727050815072989,200,[9.2761681],401,"[('minor', 1.7730298433924716, 0.08266578073626586), ('germani', 1.7343823016565734, 0.37132389869779475), ('embank', 0.47075768634476545, 0.16301007656109565), ('foreign', 0.09622385937430468, 0.05395483441443966), ('word', 0.08413868433067587, 0.04404223970901656), ('part', 0.06959099470018551, 0.03638909352485184), ('injuri', 0.05168347238809787, 0.09726128906157026), ('twenti', 0.044668116902162554, 0.11923405506988115), ('personnel', -0.17741027346634514, 0.08544066693668544), ('west', -0.9950839419168124, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.2840518340733027,8.72418575912628,500,[9.28356706],401,"[('minor', 1.8518459682945567, 0.08266578073626586), ('germani', 1.7524305353861085, 0.37132389869779475), ('embank', 0.48991014942860434, 0.16301007656109565), ('foreign', 0.10507885627035479, 0.05395483441443966), ('word', 0.08681438552079902, 0.04404223970901656), ('part', 0.07004462366517751, 0.03638909352485184), ('injuri', 0.05096383982389684, 0.09726128906157026), ('twenti', 0.043274025991195585, 0.11923405506988115), ('personnel', -0.18835121146915015, 0.08544066693668544), ('west', -1.0119823729465813, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.2845084750154615,8.723769530411532,1000,[9.28464711],401,"[('minor', 1.8633812373081777, 0.08266578073626586), ('germani', 1.7550039066924892, 0.37132389869779475), ('embank', 0.49271274679409854, 0.16301007656109565), ('foreign', 0.106396959442244, 0.05395483441443966), ('word', 0.08720677102327493, 0.04404223970901656), ('part', 0.07010881117215471, 0.03638909352485184), ('injuri', 0.05085879233465432, 0.09726128906157026), ('twenti', 0.043078613553969115, 0.11923405506988115), ('personnel', -0.1899549057610507, 0.08544066693668544), ('west', -1.0144021144585194, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.28465532759563683,8.723635961869748,5000,[9.28499397],401,"[('minor', 1.8670872778728025, 0.08266578073626586), ('germani', 1.7558271182704714, 0.37132389869779475), ('embank', 0.493613128449878, 0.16301007656109565), ('foreign', 0.10682163201049003, 0.05395483441443966), ('word', 0.08733287872868387, 0.04404223970901656), ('part', 0.0701293175255158, 0.03638909352485184), ('injuri', 0.050825057046165856, 0.09726128906157026), ('twenti', 0.04301630652635157, 0.11923405506988115), ('personnel', -0.19047027018058166, 0.08544066693668544), ('west', -1.015176725647815, 0.3264367016899173)]",10
