doc_id,doc_rel,doc_score,escore,intercept,kernel,local_pred,query_id,term_vector,top_feat
LA022790-0091,0,9.807556,0.0,9.807556,1,[9.807556],401,"[('american', 1.6423436475040578e-112, 0.19329823023068576), ('embank', 1.3850026634996356e-112, 0.16301007656109565), ('accid', 8.159318591809533e-113, 0.09603238920685246), ('foot', 7.593490032727212e-113, 0.08937278058895987), ('diplomat', 7.553460315852345e-113, 0.0889016445121524), ('februari', 5.640123937678321e-113, 0.06638232973298923), ('determin', 5.455475328491928e-113, 0.06420907875567212), ('citi', 4.9822608177415176e-113, 0.058639505811145715), ('author', 4.894735800750134e-113, 0.057609366296126625), ('desk', 4.218441857425464e-113, 0.049649617886647214), ('edit', 4.0410911013265886e-113, 0.04756226014418656), ('column', 3.918063870048635e-113, 0.046114271709345254), ('carri', 5.244430113210835e-160, 0.06522108212403958), ('home', 3.954232184155238e-160, 0.04917584874868581), ('germani', 0.0, 0.37132389869779475), ('hurt', 0.0, 0.19809770652568576), ('foreign', -5.926488548534137e-149, 0.05395483441443966), ('center', -7.615617928337083e-149, 0.06933269185033786), ('immedi', -9.202917109451076e-149, 0.08378348573654067), ('injur', -1.099451089138021e-148, 0.10009418051755066)]",20
LA022790-0091,0,9.807556,4.085729270242311e-06,9.807488729233912,5,[9.80749242],401,"[('injuri', 6.183579605406959e-06, 0.09726128906157026), ('accid', 6.081122719568672e-06, 0.09603238920685246), ('tour', 5.944619784428092e-06, 0.09349250583054067), ('minor', 5.28503015684514e-06, 0.08266578073626586), ('suffer', 4.8529205183751024e-06, 0.0763024888047568), ('leav', 4.329450180775546e-06, 0.06858435224990214), ('februari', 4.211066323630128e-06, 0.06638232973298923), ('staff', 3.706220626204225e-06, 0.05873075655687726), ('edit', 3.0238397666645433e-06, 0.04756226014418656), ('word', 2.790260505482354e-06, 0.04404223970901656), ('time', 1.731648445725637e-06, 0.02709728719254022), ('immedi', 8.572481569997973e-08, 0.08378348573654067), ('tourist', 8.416618732066668e-08, 0.10767102520633823), ('twenti', 8.18061570118767e-08, 0.11923405506988115), ('home', 6.643235592073409e-08, 0.04917584874868581), ('hurt', 4.4168742187303205e-08, 0.19809770652568576), ('foreign', 7.414004972640795e-09, 0.05395483441443966), ('germani', 3.2967086434076503e-13, 0.37132389869779475), ('west', -2.148942180853235e-09, 0.3264367016899173), ('page', -2.690718226618199e-09, 0.027829669463398092)]",20
LA022790-0091,0,9.807556,0.017438898061239994,9.519220993766261,10,[9.54664597],401,"[('plung', 0.027709867047216223, 0.1100227789142805), ('tourism', 0.02741244145248928, 0.11374165583684615), ('injuri', 0.02537644627918171, 0.09726128906157026), ('river', 0.02485416915491892, 0.09437865465256244), ('minor', 0.02453209770750545, 0.08266578073626586), ('accid', 0.02037411032093351, 0.09603238920685246), ('februari', 0.01443736761598988, 0.06638232973298923), ('leav', 0.013774190220948591, 0.06858435224990214), ('twenti', 0.013338657065858526, 0.11923405506988115), ('world', 0.012123650924686844, 0.05190116535117064), ('edit', 0.011806886123587093, 0.04756226014418656), ('tourist', 0.011494519546989667, 0.10767102520633823), ('staff', 0.010506333512550885, 0.05873075655687726), ('word', 0.010492235570940327, 0.04404223970901656), ('part', 0.00879130411686075, 0.03638909352485184), ('west', 0.008147799981670896, 0.3264367016899173), ('hurt', 0.008001558848882791, 0.19809770652568576), ('time', 0.0073514004951778025, 0.02709728719254022), ('foreign', 0.005152480067478484, 0.05395483441443966), ('germani', 0.0011227877710994964, 0.37132389869779475)]",20
LA022790-0091,0,9.807556,0.044605325778673266,8.604248563640414,20,[8.77699968],401,"[('minor', 0.4060002791333974, 0.08266578073626586), ('germani', 0.24889397154461038, 0.37132389869779475), ('februari', 0.14140545844468877, 0.06638232973298923), ('plung', 0.13110664474788494, 0.1100227789142805), ('foreign', 0.12184606713463125, 0.05395483441443966), ('tourism', 0.10324591157726791, 0.11374165583684615), ('injuri', 0.1002332357974343, 0.09726128906157026), ('foot', 0.08664781990132668, 0.08937278058895987), ('american', 0.08094511970534293, 0.19329823023068576), ('column', 0.06187700725863746, 0.046114271709345254), ('accid', 0.04560816903759298, 0.09603238920685246), ('edit', 0.04437884281695355, 0.04756226014418656), ('leav', 0.03713809978240956, 0.06858435224990214), ('world', 0.028272568105885288, 0.05190116535117064), ('part', 0.021966214152662655, 0.03638909352485184), ('determin', -0.002515826588496044, 0.06420907875567212), ('tourist', -0.01692885235278729, 0.10767102520633823), ('staff', -0.03262223909555502, 0.05873075655687726), ('west', -0.06858987239535554, 0.3264367016899173), ('hurt', -0.08262217815211033, 0.19809770652568576)]",20
LA022790-0091,0,9.807556,0.14379050953242567,8.316692103966217,50,[8.85952857],401,"[('minor', 1.5381424752193849, 0.08266578073626586), ('germani', 0.8881576009394337, 0.37132389869779475), ('foreign', 0.5084102392094051, 0.05395483441443966), ('februari', 0.39719538400488896, 0.06638232973298923), ('recreat', 0.2843001092066884, 0.10434836929750686), ('tourism', 0.25445425896080737, 0.11374165583684615), ('tour', 0.16712839883525443, 0.09349250583054067), ('plung', 0.14430637094372734, 0.1100227789142805), ('tuesdai', 0.1394848362702304, 0.0662068552004013), ('injuri', 0.09220636949765468, 0.09726128906157026), ('column', 0.0779554433139343, 0.046114271709345254), ('part', 0.01190820601016664, 0.03638909352485184), ('american', 0.01006411462757639, 0.19329823023068576), ('suffer', 0.002199329620103475, 0.0763024888047568), ('accid', -0.0281926019442852, 0.09603238920685246), ('foot', -0.0704436449435731, 0.08937278058895987), ('personnel', -0.12093853700657411, 0.08544066693668544), ('tourist', -0.23836421137624694, 0.10767102520633823), ('determin', -0.268057032973053, 0.06420907875567212), ('militari', -0.286711058044582, 0.07027778479649895)]",20
LA022790-0091,0,9.807556,0.17471815066344276,8.278342540873119,100,[8.90599835],401,"[('minor', 1.9481928168343927, 0.08266578073626586), ('germani', 0.9884729813994423, 0.37132389869779475), ('foreign', 0.6665163462611902, 0.05395483441443966), ('februari', 0.4515526913989767, 0.06638232973298923), ('tourism', 0.3263264930438697, 0.11374165583684615), ('home', 0.3180155095053953, 0.04917584874868581), ('recreat', 0.31516981053350107, 0.10434836929750686), ('plung', 0.16008112714758208, 0.1100227789142805), ('tour', 0.1469506721785622, 0.09349250583054067), ('tuesdai', 0.13174864665254843, 0.0662068552004013), ('twenti', 0.0885934182396424, 0.11923405506988115), ('injuri', 0.08768665873968776, 0.09726128906157026), ('american', 0.019095531549003116, 0.19329823023068576), ('suffer', -0.005551159024794767, 0.0763024888047568), ('accid', -0.048530849256951246, 0.09603238920685246), ('foot', -0.14635425574678187, 0.08937278058895987), ('personnel', -0.1513980694493947, 0.08544066693668544), ('tourist', -0.32257431869625447, 0.10767102520633823), ('militari', -0.3623763658069247, 0.07027778479649895), ('determin', -0.3671603535679467, 0.06420907875567212)]",20
LA022790-0091,0,9.807556,0.1797834707880991,8.261704485633874,200,[8.93360522],401,"[('minor', 2.074133139848033, 0.08266578073626586), ('germani', 1.0164334009262805, 0.37132389869779475), ('foreign', 0.7225623094360157, 0.05395483441443966), ('februari', 0.4649713648845302, 0.06638232973298923), ('tourism', 0.34914871173193934, 0.11374165583684615), ('home', 0.3373812422251697, 0.04917584874868581), ('recreat', 0.32081488738742786, 0.10434836929750686), ('plung', 0.1659049028559406, 0.1100227789142805), ('tour', 0.13271715729042702, 0.09349250583054067), ('tuesdai', 0.1274527471088497, 0.0662068552004013), ('twenti', 0.0879728098370237, 0.11923405506988115), ('injuri', 0.08500157921971419, 0.09726128906157026), ('american', 0.026333783897273682, 0.19329823023068576), ('report', -0.006115499528133084, 0.036082221690280906), ('suffer', -0.006534585270173143, 0.0763024888047568), ('accid', -0.05287377297556643, 0.09603238920685246), ('personnel', -0.15544349040574273, 0.08544066693668544), ('foot', -0.17105710205161526, 0.08937278058895987), ('tourist', -0.35520001199506945, 0.10767102520633823), ('militari', -0.3835202991159369, 0.07027778479649895)]",20
LA022790-0091,0,9.807556,0.18211752008630122,8.2590201311666,500,[8.93685396],401,"[('minor', 2.1106193492944785, 0.08266578073626586), ('germani', 1.0236149884677792, 0.37132389869779475), ('foreign', 0.7377606796452882, 0.05395483441443966), ('februari', 0.4685552737322456, 0.06638232973298923), ('tourism', 0.35595408283952285, 0.11374165583684615), ('home', 0.3435574249411296, 0.04917584874868581), ('recreat', 0.3231795518835634, 0.10434836929750686), ('plung', 0.16826866666153945, 0.1100227789142805), ('tour', 0.12961661137165315, 0.09349250583054067), ('tuesdai', 0.12562695787048894, 0.0662068552004013), ('twenti', 0.08818051253086703, 0.11923405506988115), ('injuri', 0.08468560275393269, 0.09726128906157026), ('american', 0.0278275056250334, 0.19329823023068576), ('suffer', -0.0062806740608348285, 0.0763024888047568), ('report', -0.008512061761669206, 0.036082221690280906), ('accid', -0.0541874737265811, 0.09603238920685246), ('personnel', -0.15762842172316377, 0.08544066693668544), ('foot', -0.1780459171910909, 0.08937278058895987), ('tourist', -0.3630337590555028, 0.10767102520633823), ('militari', -0.38944364758230077, 0.07027778479649895)]",20
LA022790-0091,0,9.807556,0.18245400015418464,8.258635467028274,1000,[8.93732328],401,"[('minor', 2.1158966318268773, 0.08266578073626586), ('germani', 1.0246406980049245, 0.37132389869779475), ('foreign', 0.7399664083123176, 0.05395483441443966), ('februari', 0.4690619934149418, 0.06638232973298923), ('tourism', 0.3569412198723193, 0.11374165583684615), ('home', 0.3444517682364867, 0.04917584874868581), ('recreat', 0.3235184857883185, 0.10434836929750686), ('plung', 0.16861929866773565, 0.1100227789142805), ('tour', 0.1291611329926883, 0.09349250583054067), ('tuesdai', 0.12535301012221006, 0.0662068552004013), ('twenti', 0.08820777703248385, 0.11923405506988115), ('injuri', 0.08463995587827375, 0.09726128906157026), ('american', 0.02804769112501278, 0.19329823023068576), ('suffer', -0.006234482724558051, 0.0763024888047568), ('report', -0.008861936560087826, 0.036082221690280906), ('accid', -0.05437416499127019, 0.09603238920685246), ('personnel', -0.15793973570611508, 0.08544066693668544), ('foot', -0.1790598459141703, 0.08937278058895987), ('tourist', -0.3641709478444496, 0.10767102520633823), ('militari', -0.3902966896480051, 0.07027778479649895)]",20
LA022790-0091,0,9.807556,0.18256183627305603,8.258512309398725,5000,[8.93747374],401,"[('minor', 2.117588826248958, 0.08266578073626586), ('germani', 1.0249689161451705, 0.37132389869779475), ('foreign', 0.7406740892285429, 0.05395483441443966), ('februari', 0.46922385548781687, 0.06638232973298923), ('tourism', 0.35725789980815453, 0.11374165583684615), ('home', 0.34473859882105806, 0.04917584874868581), ('recreat', 0.3236270050923726, 0.10434836929750686), ('plung', 0.168732197965378, 0.1100227789142805), ('tour', 0.12901470980244226, 0.09349250583054067), ('tuesdai', 0.12526464118281305, 0.0662068552004013), ('twenti', 0.088216368833274, 0.11923405506988115), ('injuri', 0.08462532188508448, 0.09726128906157026), ('american', 0.028118511391531643, 0.19329823023068576), ('suffer', -0.006219164945787558, 0.0763024888047568), ('report', -0.00897429782149333, 0.036082221690280906), ('accid', -0.05443385072361453, 0.09603238920685246), ('personnel', -0.15803930893437382, 0.08544066693668544), ('foot', -0.1793851320596154, 0.08937278058895987), ('tourist', -0.36453581586352074, 0.10767102520633823), ('militari', -0.3905700261177887, 0.07027778479649895)]",20
