doc_id,doc_rel,doc_score,escore,intercept,kernel,local_pred,query_id,term_vector,top_feat
LA022790-0091,0,9.807556,1.0,9.807556,1,[9.807556],401,"[('accid', 0.0, 0.09603238920685246), ('american', 0.0, 0.19329823023068576), ('author', 0.0, 0.057609366296126625), ('carri', 0.0, 0.06522108212403958), ('center', 0.0, 0.06933269185033786), ('citi', 0.0, 0.058639505811145715), ('column', 0.0, 0.046114271709345254), ('desk', 0.0, 0.049649617886647214), ('determin', 0.0, 0.06420907875567212), ('diplomat', 0.0, 0.0889016445121524)]",10
LA022790-0091,0,9.807556,6.478262370990251e-12,9.807555999934856,5,[9.807556],401,"[('hurt', 1.1570397791692726e-11, 0.19809770652568576), ('la022790', 1.0347846287496366e-11, 0.17716630438649636), ('twenti', 6.964166681499763e-12, 0.11923405506988115), ('recreat', 6.094722449839224e-12, 0.10434836929750686), ('passeng', 5.806587166334413e-12, 0.09941504355358718), ('minor', 4.8283040912161306e-12, 0.08266578073626586), ('foreign', 3.151368641757476e-12, 0.05395483441443966), ('west', 5.2395931807558695e-17, 0.3264367016899173), ('road', 3.41235834099078e-17, 0.15519597387439676), ('germani', 2.133978143645774e-25, 0.37132389869779475)]",10
LA022790-0091,0,9.807556,0.0005106943098110994,9.798978665967429,10,[9.79954314],401,"[('american', 0.001546823951362157, 0.19329823023068576), ('injuri', 0.0007793411775985675, 0.09726128906157026), ('minor', 0.0006625931730387834, 0.08266578073626586), ('februari', 0.0005234392311894428, 0.06638232973298923), ('staff', 0.0004705137788007807, 0.05873075655687726), ('foreign', 0.00043407230479980446, 0.05395483441443966), ('part', 0.00029155973667193124, 0.03638909352485184), ('west', 0.00011018064481223401, 0.3264367016899173), ('time', 8.782333627993272e-05, 0.02709728719254022), ('germani', 3.8752540117893695e-07, 0.37132389869779475)]",10
LA022790-0091,0,9.807556,0.025603686446732388,8.985848105203795,20,[9.04713402],401,"[('american', 0.1334399182132991, 0.19329823023068576), ('minor', 0.08797241991253715, 0.08266578073626586), ('injuri', 0.07395962226635805, 0.09726128906157026), ('foreign', 0.06332094512215246, 0.05395483441443966), ('personnel', 0.06265565449700325, 0.08544066693668544), ('februari', 0.04607717267353513, 0.06638232973298923), ('staff', 0.041737100687727034, 0.05873075655687726), ('column', 0.03468414468186148, 0.046114271709345254), ('germani', 0.01142805222355823, 0.37132389869779475), ('west', 0.002768618043552973, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.07374069974582609,8.923755883310285,50,[8.79855264],401,"[('minor', 0.951209035889624, 0.08266578073626586), ('foreign', 0.38107450704030243, 0.05395483441443966), ('germani', 0.12243960385848071, 0.37132389869779475), ('injuri', 0.0981369678739371, 0.09726128906157026), ('februari', 0.05865962066847092, 0.06638232973298923), ('column', 0.057863713505924626, 0.046114271709345254), ('leav', 0.020037541347416962, 0.06858435224990214), ('american', -0.03363157248192252, 0.19329823023068576), ('polic', -0.3507590267502383, 0.15005282152861915), ('west', -0.6990924640417167, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.10948601230517298,8.899788128002612,100,[8.76247317],401,"[('minor', 1.5808814840100847, 0.08266578073626586), ('foreign', 0.5181497746999686, 0.05395483441443966), ('germani', 0.2336108553133439, 0.37132389869779475), ('injuri', 0.10164610349481486, 0.09726128906157026), ('column', 0.08011073993169757, 0.046114271709345254), ('tourism', 0.06683973416923922, 0.11374165583684615), ('leav', -0.0017384737049576254, 0.06858435224990214), ('american', -0.1136614632127371, 0.19329823023068576), ('polic', -0.6287777209333066, 0.15005282152861915), ('west', -0.8805536231705922, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.12139908689251623,8.890041560701437,200,[8.75539053],401,"[('minor', 1.8001347576270006, 0.08266578073626586), ('foreign', 0.5613354479467776, 0.05395483441443966), ('germani', 0.270142475400722, 0.37132389869779475), ('injuri', 0.1023349696001666, 0.09726128906157026), ('column', 0.08968756079252728, 0.046114271709345254), ('tourism', 0.06641987471096275, 0.11374165583684615), ('leav', -0.008846506005823686, 0.06858435224990214), ('american', -0.13194858996527406, 0.19329823023068576), ('polic', -0.7158807848068902, 0.15005282152861915), ('west', -0.925660046935433, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.12499346507857079,8.886993911265812,500,[8.75377822],401,"[('minor', 1.8669474148661338, 0.08266578073626586), ('foreign', 0.5743135426356518, 0.05395483441443966), ('germani', 0.2810716656515464, 0.37132389869779475), ('injuri', 0.10249178523553881, 0.09726128906157026), ('column', 0.092800240681907, 0.046114271709345254), ('tourism', 0.06637927291621062, 0.11374165583684615), ('leav', -0.01097980797078395, 0.06858435224990214), ('american', -0.1366994034451769, 0.19329823023068576), ('polic', -0.7415582199964181, 0.15005282152861915), ('west', -0.9381673747443747, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.12551657993073895,8.886546665778297,1000,[8.75356298],401,"[('minor', 1.8766949998927887, 0.08266578073626586), ('foreign', 0.5762026041142492, 0.05395483441443966), ('germani', 0.2826587268151132, 0.37132389869779475), ('injuri', 0.10251272021564826, 0.09726128906157026), ('column', 0.09326208986665026, 0.046114271709345254), ('tourism', 0.06637672415770228, 0.11374165583684615), ('leav', -0.011289889198695524, 0.06858435224990214), ('american', -0.13736198175362285, 0.19329823023068576), ('polic', -0.7452717114124507, 0.15005282152861915), ('west', -0.9399487645476062, 0.3264367016899173)]",10
LA022790-0091,0,9.807556,0.1256844903820492,8.88640291397174,5000,[8.75349492],401,"[('minor', 1.8798250648171257, 0.08266578073626586), ('foreign', 0.5768090051674591, 0.05395483441443966), ('germani', 0.28316795589490196, 0.37132389869779475), ('injuri', 0.10251933942785955, 0.09726128906157026), ('column', 0.09341081456038354, 0.046114271709345254), ('tourism', 0.066376087571945, 0.11374165583684615), ('leav', -0.011389399205395728, 0.06858435224990214), ('american', -0.13757311561444432, 0.19329823023068576), ('polic', -0.7464624065535855, 0.15005282152861915), ('west', -0.94051851221609, 0.3264367016899173)]",10
